"['tt0054701', ""['Drama', 'Romance', 'War']"", 'Bridge to the Sun', '1961-10-17', '7.0']","['James Shigeta', 'James Yagi', 'Tetsurô Tanba', 'Etienne Périer']"
"['tt0054734', ""['Crime', 'Comedy']"", 'Le cave se rebiffe', '1961-02-27', '7.1']","['Jean Gabin', 'Bernard Blier', 'Michel Audiard', 'Albert Simonin', 'Francis Lemarque']"
"['tt0054743', ""['Drama']"", ""The Children's Hour"", '1961-01-01', '7.5']","['James Garner', 'William Wyler']"
"['tt0054749', ""['Drama']"", 'La ciociara', '1960-12-23', '7.6']","['Jean-Paul Belmondo', 'Raf Vallone', 'Vittorio De Sica', 'Alberto Moravia']"
"['tt0054758', ""['Drama']"", ""Le combat dans l'île"", '1962-08-16', '7.5']","['Jean-Louis Trintignant', 'Henri Serre']"
"['tt0054780', ""['History', 'Drama']"", 'Ďáblova past', '1962-01-01', '7.4']","['Rudolf Milic', 'Vítezslav Vejrazka', 'Miroslav Machácek', 'Cestmír Randa', 'Vít Olmer', 'Frantisek Vlácil', 'Frantisek A. Dvorák', 'Milos Václav Kratochvíl']"
"['tt0054790', ""['Science Fiction', 'Drama']"", 'The Day the Earth Caught Fire', '1961-11-01', '7.3']","['Edward Judd', 'Leo McKern', 'Michael Goodliffe', 'Wolf Mankowitz']"
"['tt0054803', ""['Drama']"", 'Девять дней одного года', '1961-12-25', '7.8']","['Aleksey Batalov', 'Innokentiy Smoktunovskiy', 'Nikolai Plotnikov']"
"['tt0054821', ""['Drama', 'Action', 'Thriller', 'Crime']"", 'Le Doulos', '1963-01-18', '7.4']","['Jean-Paul Belmondo', 'Serge Reggiani', 'Jean Desailly', 'René Lefèvre', 'Jean-Pierre Melville', 'Georges de Beauregard']"
"['tt0054845', ""['Romance', 'Drama']"", 'Eien no hito', '1961-09-16', '8.0']","['Keiji Sada', 'Tatsuya Nakadai', 'Chûji Kinoshita']"
"['tt0054953', ""['Action', 'Adventure', 'Drama', 'War']"", 'The Guns of Navarone', '1961-04-27', '7.3']","['David Niven', 'Gregory Peck', 'Anthony Quinn', 'Anthony Quayle']"
"['tt0054965', ""['Family', 'Comedy']"", 'Harry og kammertjeneren', '1961-09-07', '8.0']","['Osvald Helmuth', 'Ebbe Rode', 'Gunnar Lauring', 'Henning Moritzen', 'Bent Christensen', 'Leif Panduro']"
