tt0000014,['Comedy'],Arroseur et arrosé,1895-12-27,7.0,44,"['nconst', 'category']"
tt0062456,"['Romance', 'Drama', 'History', 'War']",Война и Мир 4: Пьер Безухов,1967-11-04,7.0,1,"['nm0791110', 'cinematographer']","['nm0094083', 'actor']","['nm0863146', 'actor']","['nm0767567', 'actress']","['nm0822337', 'actor']","['nm0866243', 'writer']","['nm0813537', 'writer']","['nm0653778', 'composer']","['nm0155255', 'cinematographer']","['nm0678043', 'cinematographer']"
tt0062467,"['Horror', 'Crime', 'Thriller']",Wait Until Dark,1967-10-26,7.5,112,"['nm0000049', 'composer']","['nm0000030', 'actress']","['nm0000273', 'actor']","['nm0001077', 'actor']","['nm0956544', 'actor']","['nm0950109', 'director']","['nm0461425', 'writer']","['nm0140588', 'writer']","['nm0358568', 'writer']","['nm0002072', 'producer']"
tt0062474,['Documentary'],Warrendale,1967-01-01,8.0,4,"['nm0279046', 'self']","['nm0454437', 'director']","['nm0106284', 'cinematographer']","['nm0608429', 'editor']"
tt0062480,"['Drama', 'Comedy']",Week End,1967-12-29,7.2,48,"['nm0014800', 'actress']","['nm0946179', 'actor']","['nm0435726', 'actor']","['nm0555631', 'archive_footage']","['nm0000419', 'director']","['nm0181497', 'writer']","['nm0006051', 'composer']","['nm0184170', 'cinematographer']","['nm0347071', 'editor']"
tt0062490,"['Comedy', 'Romance']",Who's Minding The Mint?,1967-09-26,8.3,3,"['nm0005657', 'cinematographer']","['nm0001380', 'actor']","['nm0699063', 'actress']","['nm0000926', 'actor']","['nm0084086', 'actor']","['nm0606593', 'director']","['nm0020918', 'writer']","['nm0120152', 'writer']","['nm0560816', 'producer']","['nm0006277', 'composer']"
tt0062534,"['Drama', 'Romance']",À cœur joie,1967-06-07,7.0,1,"['nm0363899', 'producer']","['nm0000003', 'actress']","['nm0856187', 'actor']","['nm0734000', 'actor']","['nm0433150', 'actor']","['nm0099984', 'director']","['nm0334301', 'writer']","['nm0418625', 'writer']","['nm0441194', 'writer']","['nm0181928', 'producer']"
tt0062622,"['Science Fiction', 'Mystery', 'Adventure']",2001: A Space Odyssey,1968-04-10,7.9,3075,"['nm0486127', 'production_designer']","['nm0001158', 'actor']","['nm0516972', 'actor']","['nm0843213', 'actor']","['nm0725220', 'actor']","['nm0000040', 'director']","['nm0002009', 'writer']","['nm0005910', 'cinematographer']","['nm0522487', 'editor']","['nm0033658', 'production_designer']"
tt0062663,"['Romance', 'Drama']",L'amour fou,1969-01-15,9.0,3,"['nm0065616', 'cinematographer']","['nm0644680', 'actress']","['nm0435726', 'actor']","['nm0221831', 'actress']","['nm0604331', 'actress']","['nm0729626', 'director']","['nm0663263', 'writer']","['nm0064676', 'producer']","['nm0778505', 'producer']","['nm0255563', 'composer']"
tt0062681,['Drama'],Asfalttilampaat,1968-12-20,7.0,1,"['nm0161578', 'composer']","['nm0577414', 'actor']","['nm0908951', 'actress']","['nm0042613', 'actor']","['nm0543212', 'actress']","['nm0632852', 'director']","['nm0351876', 'writer']","['nm0467712', 'writer']","['nm0477512', 'writer']","['nm0847827', 'producer']"
tt0062695,"['Comedy', 'Drama', 'Romance']",Baisers volés,1968-08-13,7.4,59,"['nm0347071', 'editor']","['nm0529543', 'actor']","['nm0415283', 'actress']","['nm0786891', 'actress']","['nm0003909', 'actor']","['nm0000076', 'director']","['nm0208571', 'writer']","['nm0720938', 'writer']","['nm0006051', 'composer']","['nm0166446', 'cinematographer']"
tt0062731,"['Comedy', 'Crime']",The Biggest Bundle of Them All,1968-01-17,9.5,3,"['nm0791072', 'editor']","['nm0001120', 'actor']","['nm0000079', 'actress']","['nm0001822', 'actor']","['nm0131387', 'actor']","['nm0002175', 'director']","['nm0758510', 'writer']","['nm0787382', 'writer']","['nm0006221', 'composer']","['nm0691936', 'cinematographer']"
tt0062739,"['Comedy', 'Romance']",The Bliss of Mrs. Blossom,1968-01-01,8.0,3,"['nm0005910', 'cinematographer']","['nm0000511', 'actress']","['nm0000277', 'actor']","['nm0095718', 'actor']","['nm0428086', 'actor']","['nm0569825', 'director']","['nm0787382', 'writer']","['nm0178785', 'writer']","['nm0629428', 'writer']","['nm0006221', 'composer']"
tt0062759,"['Adventure', 'Comedy', 'Crime']",Бриллиантовая рука,1968-04-27,7.9,44,"['nm0946155', 'editor']","['nm0631994', 'actor']","['nm0337380', 'actress']","['nm0592490', 'actor']","['nm0660311', 'actor']","['nm0301145', 'director']","['nm0806099', 'writer']","['nm0467548', 'writer']","['nm0953693', 'composer']","['nm0155989', 'cinematographer']"
tt0062765,"['Action', 'Crime', 'Drama', 'Thriller']",Bullitt,1968-10-17,7.0,273,"['nm0006277', 'composer']","['nm0000537', 'actor']","['nm0000302', 'actress']","['nm0001816', 'actor']","['nm0330150', 'actor']","['nm0946811', 'director']","['nm0874450', 'writer']","['nm0459067', 'writer']","['nm0279302', 'writer']","['nm0195358', 'producer']"
tt0062768,['Comedy'],Bye Bye Braverman,1968-02-21,8.7,3,"['nm0338513', 'editor']","['nm0001719', 'actor']","['nm0912001', 'actor']","['nm0910055', 'actress']","['nm0131387', 'actor']","['nm0001486', 'director']","['nm0548416', 'writer']","['nm0765109', 'writer']","['nm0560690', 'composer']","['nm0442100', 'cinematographer']"
tt0062829,"['Adventure', 'War', 'Action']",Counterpoint,1967-03-03,7.0,4,"['nm0006147', 'composer']","['nm0000032', 'actor']","['nm0001703', 'actor']","['nm0371624', 'actress']","['nm0000558', 'actor']","['nm0625680', 'director']","['nm0497458', 'writer']","['nm0000713', 'writer']","['nm0798105', 'writer']","['nm0073882', 'producer']"
tt0062859,"['Thriller', 'Drama']",A Dandy in Aspic,1968-04-02,7.5,4,"['nm0002131', 'actor']","['nm0183822', 'actor']","['nm0001201', 'actress']","['nm0028674', 'actor']","['nm0542649', 'director']","['nm0549220', 'writer']","['nm0005065', 'composer']","['nm0005666', 'cinematographer']","['nm0175036', 'editor']"
tt0062864,['Comedy'],David Holzman's Diary,1967-01-01,7.6,5,"['nm0052944', 'actor']","['nm0141281', 'actor']","['nm0226326', 'actress']","['nm0505880', 'actress']","['nm0543709', 'actor']","['nm0564319', 'director']","['nm0905579', 'cinematographer']","['nm0564297', 'actress']","['nm0505913', 'actor']","['nm0504342', 'actor']"
tt0062873,"['Music', 'Romance', 'Drama', 'Comedy']",Les demoiselles de Rochefort,1967-03-08,7.5,74,"['nm0263372', 'production_designer']","['nm0000366', 'actress']","['nm0001995', 'actor']","['nm0233753', 'actress']","['nm0674742', 'actor']","['nm0218840', 'director']","['nm0326017', 'producer']","['nm0006166', 'composer']","['nm0005669', 'cinematographer']","['nm0273880', 'editor']"
tt0062907,"['Romance', 'Drama']",Dozhivyom do Ponedelnika,1968-07-02,7.3,4,"['nm0241311', 'production_designer']","['nm0863146', 'actor']","['nm0669573', 'actress']","['nm0579826', 'actress']","['nm0956577', 'actor']","['nm0744612', 'director']","['nm0689802', 'writer']","['nm0596449', 'composer']","['nm0795878', 'cinematographer']","['nm0592503', 'editor']"
tt0062917,"['Crime', 'Comedy']",Duffy,1968-09-16,8.0,3,"['nm0293387', 'composer']","['nm0000336', 'actor']","['nm0000051', 'actor']","['nm0289038', 'actor']","['nm0948772', 'actress']","['nm0663577', 'director']","['nm0131910', 'writer']","['nm0998837', 'writer']","['nm5487305', 'writer']","['nm0544308', 'producer']"
tt0062952,['Drama'],Faces,1968-11-24,7.1,36,"['nm0549134', 'actor']","['nm0001687', 'actress']","['nm0137524', 'actress']","['nm0001025', 'actor']","['nm0001023', 'director']","['nm0568483', 'producer']","['nm0747779', 'cinematographer']"
tt0062979,['Drama'],Flesh,1968-12-16,7.0,6,"['nm0588399', 'actress']","['nm0198072', 'actor']","['nm0808318', 'actress']","['nm0001091', 'actress']","['nm0201343', 'actress']","['nm0607407', 'director']","['nm0912238', 'producer']","['nm0193363', 'actor']","['nm1154226', 'actor']","['nm0102916', 'actor']"
tt0062990,['Drama'],The Fox,1967-12-13,7.8,5,"['nm0006277', 'composer']","['nm0001158', 'actor']","['nm0006800', 'actress']","['nm0382391', 'actress']","['nm0606560', 'actor']","['nm0753073', 'director']","['nm0137573', 'writer']","['nm0462321', 'writer']","['nm0492692', 'writer']","['nm0835105', 'producer']"
tt0062997,['Drama'],Le Gai Savoir,1969-07-12,7.5,2,"['nm0078155', 'actress']","['nm0529543', 'actor']","['nm0000419', 'actor']","['nm0003707', 'writer']","['nm0496184', 'cinematographer']","['nm0169393', 'editor']"
tt0063026,['Drama'],"Goto, l'île d'amour",1969-09-01,8.3,3,"['nm0107905', 'editor']","['nm0105482', 'actor']","['nm0105093', 'actress']","['nm0029256', 'actor']","['nm0496185', 'actress']","['nm0097259', 'director']","['nm0245183', 'writer']","['nm0239835', 'producer']","['nm0862430', 'producer']","['nm0243941', 'cinematographer']"
tt0063032,"['Action', 'Drama', 'Western']",Il grande silenzio,1968-02-21,7.5,58,"['nm0161863', 'writer']","['nm0004462', 'actor']","['nm0001428', 'actor']","['nm0938231', 'actor']","['nm0569144', 'actress']","['nm0179281', 'director']","['nm0678008', 'writer']","['nm0024589', 'writer']","['nm0179278', 'writer']","['nm0366361', 'writer']"
tt0063050,['Drama'],The Heart Is a Lonely Hunter,1968-07-31,7.2,14,"['nm0002146', 'cinematographer']","['nm0000273', 'actor']","['nm0516800', 'actress']","['nm0564841', 'actor']","['nm0540992', 'actor']","['nm0589228', 'director']","['nm0567111', 'writer']","['nm0752873', 'writer']","['nm0581516', 'producer']","['nm0006115', 'composer']"
tt0063098,['Comedy'],How Sweet It Is!,1968-08-21,8.2,6,"['nm0005644', 'cinematographer']","['nm0001258', 'actor']","['nm0001666', 'actress']","['nm0740067', 'actor']","['nm0856103', 'actor']","['nm0661577', 'director']","['nm0005190', 'writer']","['nm0069547', 'writer']","['nm0720350', 'writer']","['nm0002305', 'composer']"
tt0063102,"['Romance', 'Comedy']",How to Save a Marriage and Ruin Your Life,1968-01-17,7.0,2,"['nm0027294', 'editor']","['nm0001509', 'actor']","['nm0001771', 'actress']","['nm0908919', 'actor']","['nm0413271', 'actress']","['nm0177034', 'director']","['nm0788630', 'writer']","['nm0597578', 'writer']","['nm0006166', 'composer']","['nm0005716', 'cinematographer']"
tt0063127,"['TV Movie', 'Drama']",Une histoire immortelle,1968-06-01,7.3,10,"['nm0074404', 'editor']","['nm0000080', 'actor']","['nm0603402', 'actress']","['nm0169051', 'actor']","['nm0260596', 'actor']","['nm0227598', 'writer']","['nm0212179', 'writer']","['nm0747487', 'producer']","['nm0005763', 'cinematographer']","['nm0267927', 'editor']"
tt0063128,"['Comedy', 'Drama']",The Impossible Years,1968-12-05,8.3,3,"['nm0182134', 'composer']","['nm0000057', 'actor']","['nm0017030', 'actress']","['nm0263496', 'actor']","['nm0625651', 'actor']","['nm0330456', 'director']","['nm0279394', 'writer']","['nm0555585', 'writer']","['nm0920216', 'writer']","['nm0918318', 'producer']"
tt0063170,['Horror'],Kaidan hebi-onna,1968-07-12,7.0,1,"['nm0457504', 'production_designer']","['nm1505486', 'actress']","['nm0434600', 'actress']","['nm0442951', 'actor']","['nm0632757', 'actor']","['nm0619966', 'director']","['nm0464817', 'writer']","['nm0452853', 'composer']","['nm0945596', 'cinematographer']","['nm1844405', 'editor']"
tt0063173,['Drama'],神々の深き欲望,1968-11-22,7.8,8,"['nm0849513', 'editor']","['nm0586733', 'actor']","['nm0442876', 'actor']","['nm0645659', 'actress']","['nm0033136', 'actor']","['nm0408076', 'director']","['nm0367913', 'writer']","['nm0945561', 'producer']","['nm0006191', 'composer']","['nm0865061', 'cinematographer']"
tt0063186,"['Action', 'Comedy']",斬る,1968-06-22,7.0,17,"['nm0632668', 'cinematographer']","['nm0619938', 'actor']","['nm0847114', 'actor']","['nm0395953', 'actress']","['nm0620092', 'actor']","['nm0645477', 'director']","['nm0613547', 'writer']","['nm0945491', 'writer']","['nm0849083', 'producer']","['nm0766496', 'composer']"
tt0063198,"['Comedy', 'Crime', 'Drama', 'Foreign']",絞死刑,1968-02-02,7.5,14,"['nm0945357', 'producer']","['nm0766225', 'actor']","['nm0229520', 'actor']","['nm0913796', 'actor']","['nm0464587', 'actor']","['nm0651915', 'director']","['nm0297932', 'writer']","['nm0765801', 'writer']","['nm0848797', 'writer']","['nm2893508', 'producer']"
tt0063206,"['Horror', 'Science Fiction', 'Thriller']",Kyuketsuki Gokemidoro,1968-08-14,7.2,8,"['nm0386281', 'cinematographer']","['nm0948939', 'actor']","['nm0766277', 'actress']","['nm0457551', 'actor']","['nm0461903', 'actor']","['nm0766207', 'director']","['nm0462023', 'writer']","['nm2952841', 'writer']","['nm0409257', 'producer']","['nm0452853', 'composer']"
tt0063219,['Drama'],The Legend of Lylah Clare,1968-08-21,7.3,4,"['nm0006030', 'composer']","['nm0001571', 'actress']","['nm0002075', 'actor']","['nm0000308', 'actor']","['nm0783670', 'actor']","['nm0000736', 'director']","['nm0858379', 'writer']","['nm0213441', 'writer']","['nm0124947', 'writer']","['nm0746169', 'writer']"
tt0063227,"['Drama', 'History']",The Lion in Winter,1968-01-01,7.6,89,"['nm0089182', 'editor']","['nm0000564', 'actor']","['nm0000031', 'actress']","['nm0000164', 'actor']","['nm0145284', 'actor']","['nm0367431', 'director']","['nm0063953', 'writer']","['nm0689347', 'producer']","['nm0000290', 'composer']","['nm0005878', 'cinematographer']"
tt0063237,"['Drama', 'War']",The Long Day's Dying,1968-05-28,7.3,4,"['nm0005680', 'cinematographer']","['nm0376101', 'actor']","['nm0065777', 'actor']","['nm0068552', 'actor']","['nm0229668', 'actor']","['nm0172772', 'director']","['nm0924430', 'writer']","['nm0939606', 'writer']","['nm0277612', 'producer']","['nm0517015', 'composer']"
tt0063268,"['Comedy', 'Foreign']",Mandabi,1968-11-27,7.8,5,"['nm0346510', 'actor']","['nm0618462', 'actress']","['nm0629198', 'actress']","['nm0618463', 'actor']","['nm0783733', 'director']","['nm0626438', 'producer']","['nm0815849', 'cinematographer']","['nm0452832', 'editor']","['nm0757888', 'editor']"
tt0063278,"['Drama', 'History']",Marketa Lazarová,1967-11-24,8.0,32,"['nm0405407', 'editor']","['nm0447515', 'actor']","['nm0890330', 'actress']","['nm0374799', 'actress']","['nm0609635', 'actor']","['nm0900712', 'director']","['nm0667714', 'writer']","['nm0888595', 'writer']","['nm0514097', 'composer']","['nm0061192', 'cinematographer']"
tt0063288,['Comedy'],Il medico della mutua,1968-10-23,7.0,22,"['nm0196174', 'editor']","['nm0814773', 'actor']","['nm0885339', 'actress']","['nm0289954', 'actress']","['nm0697524', 'actress']","['nm0952737', 'director']","['nm0194864', 'writer']","['nm0024847', 'writer']","['nm0006227', 'composer']","['nm0005730', 'cinematographer']"
tt0063291,['Drama'],Memorias del subdesarrollo,1968-05-17,7.1,9,"['nm0736041', 'editor']","['nm0180959', 'actor']","['nm0334635', 'actress']","['nm0639227', 'actress']","['nm0883845', 'actor']","['nm0349425', 'director']","['nm0221517', 'writer']","['nm0579334', 'producer']","['nm0005977', 'composer']","['nm0005894', 'cinematographer']"
tt0063293,"['Action', 'Comedy', 'Western']",Il mercenario,1968-08-28,7.5,20,"['nm0093501', 'writer']","['nm0626259', 'actor']","['nm0615540', 'actor']","['nm0316004', 'actor']","['nm0265761', 'actor']","['nm0179281', 'director']","['nm0758357', 'writer']","['nm0035208', 'writer']","['nm0898812', 'writer']","['nm0818834', 'writer']"
tt0063342,"['Drama', 'Documentary', 'Foreign']",Nevinost bez zaštite,1968-11-12,7.0,10,"['nm0904327', 'editor']","['nm0017982', 'actor']","['nm0322853', 'archive_footage']","['nm0431300', 'actress']","['nm0590500', 'actress']","['nm0538445', 'director']","['nm0904214', 'writer']","['nm0234499', 'composer']","['nm0592861', 'cinematographer']","['nm0672699', 'cinematographer']"
tt0063350,['Horror'],Night of the Living Dead,1968-10-01,7.5,591,"['nm0774736', 'actress']","['nm0427977', 'actor']","['nm0640621', 'actress']","['nm0362457', 'actor']","['nm0247659', 'actress']","['nm0001681', 'director']","['nm0751652', 'writer']","['nm0834183', 'producer']","['nm0915593', 'actor']","['nm0725985', 'actress']"
tt0063371,['Drama'],O slavnosti a hostech,1966-12-30,7.0,5,"['nm0098390', 'production_designer']","['nm0904562', 'actor']","['nm0460254', 'actor']","['nm0625867', 'actor']","['nm0097907', 'actor']","['nm0625866', 'director']","['nm0472695', 'writer']","['nm0546480', 'composer']","['nm0812179', 'cinematographer']","['nm0405407', 'editor']"
tt0063374,['Comedy'],The Odd Couple,1968-02-07,7.5,121,"['nm0102758', 'editor']","['nm0000493', 'actor']","['nm0000527', 'actor']","['nm0275835', 'actor']","['nm0248983', 'actor']","['nm0757256', 'director']","['nm0800319', 'writer']","['nm0462322', 'producer']","['nm0006126', 'composer']","['nm0369556', 'cinematographer']"
tt0063381,[],Whistle and I'll Come to You,1968-05-07,7.3,6,"['nm0394588', 'actor']","['nm0169061', 'actor']","['nm0940161', 'actor']","['nm0330487', 'actress']","['nm0588664', 'director']","['nm0416721', 'writer']","['nm0124117', 'cinematographer']","['nm0098381', 'editor']","['nm0824432', 'production_designer']"
tt0063384,['Drama'],Ole dole doff,1968-03-18,7.3,7,"['nm0651807', 'actor']","['nm0350463', 'actress']","['nm0862735', 'actress']","['nm0252345', 'actor']","['nm0873296', 'director']","['nm0257782', 'writer']","['nm0286873', 'writer']"
tt0063385,"['Drama', 'Family', 'Music']",Oliver!,1968-09-26,7.0,106,"['nm0005807', 'cinematographer']","['nm0504492', 'actor']","['nm0600531', 'actor']","['nm0908861', 'actress']","['nm0001657', 'actor']","['nm0715346', 'director']","['nm0058369', 'writer']","['nm0365417', 'writer']","['nm0002042', 'writer']","['nm0941153', 'producer']"
tt0063410,['Comedy'],Paper Lion,1968-10-23,7.0,3,"['nm0141713', 'editor']","['nm0000257', 'actor']","['nm0001381', 'actress']","['nm0773014', 'actor']","['nm0440090', 'actor']","['nm0545273', 'director']","['nm0687321', 'writer']","['nm0738710', 'writer']","['nm0587706', 'producer']","['nm0445524', 'composer']"
tt0063415,['Comedy'],The Party,1968-04-04,7.3,160,"['nm0935988', 'editor']","['nm0000634', 'actor']","['nm0519296', 'actress']","['nm0096859', 'actress']","['nm0141255', 'actress']","['nm0001175', 'director']","['nm0907209', 'writer']","['nm0907186', 'writer']","['nm0000049', 'composer']","['nm0005644', 'cinematographer']"
tt0063442,"['Science Fiction', 'Adventure', 'Drama', 'Action']",Planet of the Apes,1968-02-07,7.5,958,"['nm0414336', 'producer']","['nm0000032', 'actor']","['nm0001522', 'actor']","['nm0001375', 'actress']","['nm0263052', 'actor']","['nm0769874', 'director']","['nm0933858', 'writer']","['nm0785245', 'writer']","['nm0099541', 'writer']","['nm0445934', 'writer']"
tt0063462,['Comedy'],The Producers,1967-11-22,7.3,177,"['nm0741935', 'production_designer']","['nm0609216', 'actor']","['nm0000698', 'actor']","['nm0936115', 'actress']","['nm0853041', 'actress']","['nm0000316', 'director']","['nm0322263', 'producer']","['nm0606657', 'composer']","['nm0168877', 'cinematographer']","['nm0742471', 'editor']"
tt0063479,['Western'],Quella sporca storia nel west,1968-03-22,7.3,6,"['nm0179278', 'writer']","['nm0320282', 'actor']","['nm0738042', 'actor']","['nm0290955', 'actor']","['nm0320942', 'actor']","['nm0144758', 'director']","['nm0179281', 'writer']","['nm0139541', 'writer']","['nm0769121', 'writer']","['nm0000636', 'writer']"
tt0063508,"['Comedy', 'Adventure', 'Fantasy']",Riusciranno i nostri eroi a ritrovare l'amico misteriosamente scomparso in Africa?,1968-12-19,7.3,11,"['nm0162743', 'cinematographer']","['nm0814773', 'actor']","['nm0088396', 'actor']","['nm0545557', 'actor']","['nm0079399', 'actress']","['nm0778633', 'director']","['nm0408488', 'writer']","['nm0769249', 'writer']","['nm0372934', 'producer']","['nm0006325', 'composer']"
tt0063518,"['Drama', 'Romance']",Romeo and Juliet,1968-04-02,7.3,145,"['nm0369743', 'producer']","['nm0926013', 'actor']","['nm0001377', 'actress']","['nm0568491', 'actor']","['nm0642675', 'actor']","['nm0001874', 'director']","['nm0000636', 'writer']","['nm0116663', 'writer']","['nm0195148', 'writer']","['nm0102646', 'producer']"
tt0063522,"['Horror', 'Drama', 'Mystery']",Rosemary's Baby,1968-06-12,7.5,892,"['nm0642714', 'editor']","['nm0001201', 'actress']","['nm0001023', 'actor']","['nm0002106', 'actress']","['nm0085782', 'actor']","['nm0000591', 'director']","['nm0505615', 'writer']","['nm0145336', 'producer']","['nm0006156', 'composer']","['nm0005710', 'cinematographer']"
tt0063544,"['Drama', 'Romance']",さらば夏の光,1968-12-31,8.0,3,"['nm0645794', 'cinematographer']","['nm0645422', 'actress']","['nm0948414', 'actor']","['nm0064722', 'actor']","['nm0815680', 'actress']","['nm0948950', 'director']","['nm0945242', 'writer']","['nm0367944', 'writer']","['nm3740327', 'producer']","['nm0406777', 'composer']"
tt0063550,['Documentary'],Satanis: The Devil's Mass,1970-03-01,7.0,2,"['nm2450917', 'self']","['nm0491989', 'self']","['nm0491990', 'self']","['nm0491272', 'director']","['nm1183447', 'cinematographer']","['nm3861626', 'cinematographer']","['nm3861627', 'editor']"
tt0063555,"['Drama', 'Foreign']",Sayat Nova,1969-10-01,7.9,31,"['nm0951170', 'editor']","['nm0157105', 'actress']","['nm0017934', 'actor']","['nm0303334', 'actor']","['nm0311731', 'actor']","['nm0660886', 'director']","['nm0636774', 'writer']","['nm0544013', 'composer']","['nm0787661', 'cinematographer']","['nm0690462', 'editor']"
tt0063569,"['Romance', 'Drama']",The Sea Gull,1968-12-23,8.5,2,"['nm0910589', 'production_designer']","['nm0000051', 'actor']","['nm0000603', 'actress']","['nm0797531', 'actress']","['nm0001831', 'actor']","['nm0001486', 'director']","['nm0155009', 'writer']","['nm0118900', 'writer']","['nm0279518', 'cinematographer']","['nm0374189', 'editor']"
tt0063611,"['War', 'Drama']",Skammen,1968-09-29,7.6,42,"['nm0880521', 'actress']","['nm0001884', 'actor']","['nm0299827', 'actor']","['nm0085038', 'actor']","['nm0000005', 'director']","['nm0137324', 'producer']","['nm0005815', 'cinematographer']","['nm0753276', 'editor']","['nm0526456', 'production_designer']"
tt0063633,"['Thriller', 'Drama', 'Horror']",Spalovač mrtvol,1969-03-14,8.0,39,"['nm0387225', 'production_designer']","['nm0398703', 'actor']","['nm0159600', 'actress']","['nm0825287', 'actress']","['nm0901065', 'actor']","['nm0381228', 'director']","['nm0297960', 'writer']","['nm0514097', 'composer']","['nm0590548', 'cinematographer']","['nm0418442', 'editor']"
tt0063654,['Drama'],The Subject Was Roses,1968-10-13,7.0,3,"['nm0338513', 'editor']","['nm0623658', 'actress']","['nm0016776', 'actor']","['nm0000640', 'actor']","['nm0768321', 'actor']","['nm0343260', 'director']","['nm0319663', 'writer']","['nm0487052', 'producer']","['nm0687900', 'composer']","['nm0005837', 'cinematographer']"
tt0063660,['Documentary'],"Svezia, inferno e paradiso",1968-09-04,8.3,3,"['nm0700803', 'actor']","['nm0758066', 'actor']","['nm0867622', 'actor']","['nm0510280', 'actress']","['nm0769334', 'director']","['nm0096662', 'producer']","['nm0006327', 'composer']","['nm0705038', 'cinematographer']"
tt0063661,"['Drama', 'Romance']",Sweet November,1968-02-08,8.3,2,"['nm0005701', 'cinematographer']","['nm0006800', 'actress']","['nm0627969', 'actor']","['nm0000942', 'actor']","['nm0213392', 'actor']","['nm0589228', 'director']","['nm0712029', 'writer']","['nm0314858', 'producer']","['nm0440990', 'producer']","['nm0006166', 'composer']"
tt0063663,['Drama'],The Swimmer,1968-05-15,7.4,38,"['nm0006121', 'composer']","['nm0000044', 'actor']","['nm0484716', 'actress']","['nm0750023', 'actress']","['nm1060280', 'actor']","['nm0675068', 'director']","['nm0001628', 'director']","['nm0675052', 'writer']","['nm0154940', 'writer']","['nm0507700', 'producer']"
tt0063752,"['Comedy', 'Drama']",Urok literatury,1968-01-01,7.0,1,"['nm0503095', 'actor']","['nm0824238', 'actor']","['nm0475610', 'actor']","['nm0538415', 'actress']","['nm0540909', 'actress']","['nm0000088', 'director']","['nm0865719', 'writer']","['nm0037675', 'composer']","['nm0577165', 'cinematographer']","['nm0013252', 'production_designer']"
tt0063759,"['Drama', 'Horror']",Vargtimmen,1968-01-01,7.4,82,"['nm0903623', 'production_designer']","['nm0001884', 'actor']","['nm0880521', 'actress']","['nm0294892', 'actress']","['nm0753062', 'actor']","['nm0000005', 'director']","['nm0137324', 'producer']","['nm0921305', 'composer']","['nm0005815', 'cinematographer']","['nm0753276', 'editor']"
tt0063771,"['Drama', 'Comedy']",Le vieil homme et l'enfant,1967-03-08,7.4,6,"['nm0153648', 'editor']","['nm0800302', 'actor']","['nm0136789', 'actor']","['nm0699510', 'actor']","['nm0264636', 'actress']","['nm0001945', 'director']","['nm0102722', 'writer']","['nm0729152', 'writer']","['nm0000016', 'composer']","['nm0672441', 'cinematographer']"
tt0063794,"['War', 'Drama', 'History', 'Romance']",Война и мир,1966-03-14,7.5,16,"['nm0791110', 'cinematographer']","['nm0767567', 'actress']","['nm0863146', 'actor']","['nm0094083', 'actor']","['nm0952294', 'actor']","['nm0813537', 'writer']","['nm0866243', 'writer']","['nm0653778', 'composer']","['nm0155255', 'cinematographer']","['nm0678043', 'cinematographer']"
tt0063819,"['Animation', 'Family', 'Music']",Winnie the Pooh and the Blustery Day,1968-12-20,7.8,20,"['nm0590316', 'writer']","['nm0001982', 'actor']","['nm0001359', 'actor']","['nm0275835', 'actor']","['nm0909455', 'actor']","['nm0718627', 'director']","['nm0166307', 'writer']","['nm0942723', 'writer']","['nm0841035', 'writer']","['nm0314788', 'writer']"
tt0063822,"['War', 'Drama']",連合艦隊司令長官 山本五十六,1968-08-13,8.8,2,"['nm0297722', 'editor']","['nm0001536', 'actor']","['nm0443232', 'actor']","['nm0875362', 'actress']","['nm0475910', 'actor']","['nm0555476', 'director']","['nm0368074', 'writer']","['nm0839783', 'writer']","['nm0766496', 'composer']","['nm0945228', 'cinematographer']"
tt0063823,"['Animation', 'Fantasy', 'Music']",Yellow Submarine,1968-07-17,7.1,114,"['nm0569534', 'writer']","['nm0005200', 'actor']","['nm0365600', 'actor']","['nm0823592', 'actor']","['nm0006168', 'actor']","['nm0242945', 'director']","['nm0591543', 'writer']","['nm0110771', 'writer']","['nm0578859', 'writer']","['nm0781777', 'writer']"
tt0063845,"['Comedy', 'Drama']",Золотой теленок,1968-12-08,7.6,9,"['nm0293971', 'production_designer']","['nm0951084', 'actor']","['nm0475610', 'actor']","['nm0314210', 'actor']","['nm0422392', 'actor']","['nm0796073', 'director']","['nm0407633', 'writer']","['nm0678205', 'writer']","['nm0278760', 'composer']","['nm0689895', 'cinematographer']"
tt0063850,['Drama'],If....,1968-12-19,7.2,80,"['nm0005816', 'cinematographer']","['nm0000532', 'actor']","['nm0939642', 'actor']","['nm0913264', 'actor']","['nm0634708', 'actress']","['nm0000755', 'director']","['nm0792773', 'writer']","['nm0398222', 'writer']","['nm0575974', 'producer']","['nm0929443', 'composer']"
tt0063876,"['Crime', 'Drama']",少年,1969-07-26,7.0,8,"['nm0635357', 'cinematographer']","['nm0913796', 'actor']","['nm0468699', 'actress']","['nm0008383', 'actor']","['nm0455849', 'actor']","['nm0651915', 'director']","['nm0848797', 'writer']","['nm2893508', 'producer']","['nm0945357', 'producer']","['nm0370618', 'composer']"
tt0063979,['Crime'],A doppia faccia,1969-07-04,7.0,2,"['nm0908624', 'writer']","['nm0001428', 'actor']","['nm0473218', 'actress']","['nm0831512', 'actor']","['nm0408480', 'actress']","['nm0292720', 'director']","['nm0002086', 'writer']","['nm0376992', 'writer']","['nm0585971', 'writer']","['nm0615873', 'writer']"
